GeneIdx,PercentGeneCovered,AverageKMerDepth
>MEG_1709|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_regulator|CHRB,14.7346%,0.147346
>MEG_170|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,8.63039%,0.0863039
>MEG_1710|Metals|Chromium_resistance|Chromium_resistance_protein|CHRB1,16.1627%,0.161627
>MEG_1711|Metals|Chromium_resistance|Chromium_resistance_protein|CHRB1,17.6538%,0.176538
>MEG_1712|Drugs|MLS|23S_rRNA_methyltransferases|CHRBM,1.45103%,0.0145103
>MEG_1713|Metals|Chromium_resistance|Chromium_resistance_protein|CHRC,41.3495%,0.413495
>MEG_1714|Metals|Chromium_resistance|Chromium_resistance_protein|CHRE,38.9571%,0.40184
>MEG_1716|Metals|Chromium_resistance|Chromium_resistance_regulator|CHRI,3.9666%,0.039666
>MEG_1717|Metals|Chromium_resistance|Chromium_resistance_protein|CHRR,16.7598%,0.167598
>MEG_1718|Drugs|betalactams|Class_A_betalactamases|CIA,9.26999%,0.0926999
>MEG_1719|Drugs|betalactams|Class_A_betalactamases|CIA,7.06837%,0.0706837
>MEG_171|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,17.4484%,0.225141
>MEG_1720|Drugs|betalactams|Class_A_betalactamases|CIA,7.06837%,0.0706837
>MEG_1721|Drugs|betalactams|Class_A_betalactamases|CIA,7.06837%,0.0706837
>MEG_1722|Metals|Copper_resistance|Copper_resistance_protein|CINA,21.7608%,0.219269
>MEG_1723|Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CIPA,4.78049%,0.0517073
>MEG_1724|Drugs|betalactams|Class_A_betalactamases|CKO,25%,0.300905
>MEG_1725|Drugs|betalactams|Class_A_betalactamases|CKO,28.6359%,0.365276
>MEG_1726|Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CLBA,6.67311%,0.082205
>MEG_1727|Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CLBB,2.65748%,0.0265748
>MEG_1728|Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CLBC,12.3433%,0.133076
>MEG_1729|Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CLBD,26.7892%,0.286267
>MEG_172|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,18.7617%,0.238274
>MEG_1730|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,8.37304%,0.0837304
>MEG_1731|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,4.82517%,0.0482517
>MEG_1732|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,9.47075%,0.0947075
>MEG_1733|Drugs|betalactams|Class_C_betalactamases|CMA,12.7698%,0.134892
>MEG_1734|Drugs|betalactams|Class_C_betalactamases|CMA,8.90288%,0.096223
>MEG_1735|Drugs|betalactams|Class_A_betalactamases|CME,16.1731%,0.176538
>MEG_1736|Drugs|betalactams|Class_A_betalactamases|CME,16.1697%,0.176606
>MEG_1737|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEA,22.4265%,0.224265
>MEG_1738|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEA,14.1544%,0.141544
>MEG_1739|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEB,4.76344%,0.0476344
>MEG_173|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,17.2608%,0.219512
>MEG_1740|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEB,2.02768%,0.0202768
>MEG_1741|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEC,2.39234%,0.0239234
>MEG_1742|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEC,2.39234%,0.0239234
>MEG_1743|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMED,1.74742%,0.0174742
>MEG_1744|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEE,13.3793%,0.201379
>MEG_1745|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEF,1.69887%,0.0169887
>MEG_1746|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEF,1.69887%,0.0169887
>MEG_1747|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|CMER,17.5041%,0.247974
>MEG_1748|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|CMER,18.3144%,0.256078
>MEG_1749|Drugs|betalactams|Class_C_betalactamases|CMH,9.64602%,0.115044
>MEG_174|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,47.9478%,0.662313
>MEG_1750|Drugs|betalactams|Class_C_betalactamases|CMH,7.52212%,0.0761062
>MEG_1751|Drugs|betalactams|Class_C_betalactamases|CMH,10.4425%,0.152212
>MEG_1752|Drugs|betalactams|Class_C_betalactamases|CMH,11.2389%,0.150442
>MEG_1753|Drugs|betalactams|Class_C_betalactamases|CMH,7.16814%,0.0725664
>MEG_1754|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,71.9453%,1.15595
>MEG_1755|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,69.373%,1.10852
>MEG_1756|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,66.6399%,0.996785
>MEG_1757|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,67.7653%,1.12701
>MEG_1758|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,64.5447%,1.05157
>MEG_1759|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,62.7814%,1.01286
>MEG_175|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,24.4526%,0.262774
>MEG_1760|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,69.6945%,1.11897
>MEG_1761|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,70.2572%,1.1246
>MEG_1762|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,72.1865%,1.15836
>MEG_1763|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,61.4148%,0.985531
>MEG_1764|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,70.9807%,1.13585
>MEG_1765|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,73.7252%,1.1599
>MEG_1766|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,70.7395%,1.14068
>MEG_1767|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,36.4952%,0.56672
>MEG_1768|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,68.2825%,1.08864
>MEG_1769|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,69.5306%,1.11297
>MEG_1770|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,67.7615%,0.995678
>MEG_1771|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,67.5997%,1.08607
>MEG_1772|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,54.0062%,0.779661
>MEG_1773|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,56.551%,0.913774
>MEG_1774|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLB,6.50741%,0.0799012
>MEG_1775|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLB,3.52%,0.0416
>MEG_1776|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLR,11.8659%,0.118659
>MEG_1777|Drugs|Phenicol|Chloramphenicol_phosphotransferase|CMLV,3.76124%,0.0376124
>MEG_1778|Drugs|Phenicol|Chloramphenicol_phosphotransferase|CMLV,3.55212%,0.0355212
>MEG_1779|Drugs|Multi-drug_resistance|Multi-drug_MFS_efflux_pumps|CMR,9.53079%,0.0953079
>MEG_177|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,2.96846%,0.0296846
>MEG_1780|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMRA,1.12069%,0.0112069
>MEG_1781|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMRA,12.5862%,0.125862
>MEG_1782|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|CMTR,2.6393%,0.026393
>MEG_1783|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMX,9.65517%,0.146552
>MEG_1784|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMX,9.74138%,0.147414
>MEG_1785|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMX,9.39655%,0.143966
>MEG_1786|Drugs|betalactams|Class_C_betalactamases|CMY,73.1858%,2.74867
>MEG_1787|Drugs|betalactams|Class_C_betalactamases|CMY,97.0796%,7.37876
>MEG_1788|Drugs|betalactams|Class_C_betalactamases|CMY,17.6106%,0.389381
>MEG_1789|Drugs|betalactams|Class_C_betalactamases|CMY,73.8938%,3.2
>MEG_178|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,14.1176%,0.143529
>MEG_1790|Drugs|betalactams|Class_C_betalactamases|CMY,75.9292%,3.55487
>MEG_1791|Drugs|betalactams|Class_C_betalactamases|CMY,97.8761%,7.13274
>MEG_1792|Drugs|betalactams|Class_C_betalactamases|CMY,97.8761%,7.04956
>MEG_1793|Drugs|betalactams|Class_C_betalactamases|CMY,96.2832%,6.60442
>MEG_1794|Drugs|betalactams|Class_C_betalactamases|CMY,95.1327%,5.77522
>MEG_1795|Drugs|betalactams|Class_C_betalactamases|CMY,94.8673%,4.51593
>MEG_1796|Drugs|betalactams|Class_C_betalactamases|CMY,73.5398%,1.44513
>MEG_1797|Drugs|betalactams|Class_C_betalactamases|CMY,4.77876%,0.0610619
>MEG_1798|Drugs|betalactams|Class_C_betalactamases|CMY,16.9476%,0.18811
>MEG_1799|Drugs|betalactams|Class_C_betalactamases|CMY,15.2692%,0.200353
>MEG_179|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,7.52941%,0.0776471
>MEG_17|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME,5.56622%,0.0556622
>MEG_1800|Drugs|betalactams|Class_C_betalactamases|CMY,2.12389%,0.0221239
>MEG_1801|Drugs|betalactams|Class_C_betalactamases|CMY,39.5575%,0.556637
>MEG_1802|Drugs|betalactams|Class_C_betalactamases|CMY,44.2478%,0.657522
>MEG_1803|Drugs|betalactams|Class_C_betalactamases|CMY,35.8407%,0.523894
>MEG_1804|Drugs|betalactams|Class_C_betalactamases|CMY,30.6195%,0.395575
>MEG_1805|Drugs|betalactams|Class_C_betalactamases|CMY,57.6991%,1.02212
>MEG_1806|Drugs|betalactams|Class_C_betalactamases|CMY,11.7699%,0.127434
>MEG_1807|Drugs|betalactams|Class_C_betalactamases|CMY,43.2743%,0.565487
>MEG_1808|Drugs|betalactams|Class_C_betalactamases|CMY,46.0177%,0.730973
>MEG_1809|Drugs|betalactams|Class_C_betalactamases|CMY,23.0088%,0.321239
>MEG_180|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,5.19481%,0.0816327
>MEG_1810|Drugs|betalactams|Class_C_betalactamases|CMY,6.46018%,0.0734513
>MEG_1811|Drugs|betalactams|Class_C_betalactamases|CMY,7.69912%,0.0787611
>MEG_1812|Drugs|betalactams|Class_C_betalactamases|CMY,6.0177%,0.0654867
>MEG_1813|Drugs|betalactams|Class_C_betalactamases|CMY,94.8673%,6.9708
>MEG_1814|Drugs|betalactams|Class_C_betalactamases|CMY,13.8938%,0.142478
>MEG_1815|Drugs|betalactams|Class_C_betalactamases|CMY,17.9646%,0.197345
>MEG_1816|Drugs|betalactams|Class_C_betalactamases|CMY,9.82301%,0.10885
>MEG_1817|Drugs|betalactams|Class_C_betalactamases|CMY,6.81416%,0.0690265
>MEG_1818|Drugs|betalactams|Class_C_betalactamases|CMY,15.9292%,0.224779
>MEG_1819|Drugs|betalactams|Class_C_betalactamases|CMY,84.3363%,2.18142
>MEG_181|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,42.3469%,0.538265
>MEG_1820|Drugs|betalactams|Class_C_betalactamases|CMY,95.6637%,4.77699
>MEG_1821|Drugs|betalactams|Class_C_betalactamases|CMY,69.469%,1.3177
>MEG_1822|Drugs|betalactams|Class_C_betalactamases|CMY,2.55958%,0.0255958
>MEG_1823|Drugs|betalactams|Class_C_betalactamases|CMY,0.79646%,0.0079646
>MEG_1824|Drugs|betalactams|Class_C_betalactamases|CMY,26.5487%,0.286726
>MEG_1825|Drugs|betalactams|Class_C_betalactamases|CMY,1.76991%,0.0176991
>MEG_1827|Drugs|betalactams|Class_C_betalactamases|CMY,11.7699%,0.138053
>MEG_1828|Drugs|betalactams|Class_C_betalactamases|CMY,4.69027%,0.0530973
>MEG_1829|Drugs|betalactams|Class_C_betalactamases|CMY,5.48673%,0.0557522
>MEG_182|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.185529%,0.00185529
>MEG_1830|Drugs|betalactams|Class_C_betalactamases|CMY,1.50442%,0.0150442
>MEG_1831|Drugs|betalactams|Class_C_betalactamases|CMY,12.5664%,0.125664
>MEG_1832|Drugs|betalactams|Class_C_betalactamases|CMY,3.45133%,0.0345133
>MEG_1833|Drugs|betalactams|Class_C_betalactamases|CMY,4.42478%,0.0513274
>MEG_1834|Drugs|betalactams|Class_C_betalactamases|CMY,3.53982%,0.0362832
>MEG_1835|Drugs|betalactams|Class_C_betalactamases|CMY,45.2212%,0.877876
>MEG_1836|Drugs|betalactams|Class_C_betalactamases|CMY,3.80531%,0.0433628
>MEG_1837|Drugs|betalactams|Class_C_betalactamases|CMY,2.21239%,0.0221239
>MEG_1839|Drugs|betalactams|Class_C_betalactamases|CMY,5.84071%,0.0610619
>MEG_183|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,14.5422%,0.145422
>MEG_1840|Drugs|betalactams|Class_C_betalactamases|CMY,0.79646%,0.0079646
>MEG_1841|Drugs|betalactams|Class_C_betalactamases|CMY,39.7345%,0.515929
>MEG_1842|Drugs|betalactams|Class_C_betalactamases|CMY,25.684%,0.304501
>MEG_1843|Drugs|betalactams|Class_C_betalactamases|CMY,23.8305%,0.286849
>MEG_1844|Drugs|betalactams|Class_C_betalactamases|CMY,9.20354%,0.0973451
>MEG_1845|Drugs|betalactams|Class_C_betalactamases|CMY,5.57522%,0.0610619
>MEG_1846|Drugs|betalactams|Class_C_betalactamases|CMY,5.04425%,0.0557522
>MEG_1847|Drugs|betalactams|Class_C_betalactamases|CMY,22.6549%,0.286726
>MEG_1848|Drugs|betalactams|Class_C_betalactamases|CMY,0.170648%,0.00170648
>MEG_1849|Drugs|betalactams|Class_C_betalactamases|CMY,53.5936%,0.770186
>MEG_184|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,34.2908%,0.360862
>MEG_1850|Drugs|betalactams|Class_C_betalactamases|CMY,71.1504%,2.6469
>MEG_1851|Drugs|betalactams|Class_C_betalactamases|CMY,26.8314%,0.320388
>MEG_1852|Drugs|betalactams|Class_C_betalactamases|CMY,24.2718%,0.306267
>MEG_1853|Drugs|betalactams|Class_C_betalactamases|CMY,23.5658%,0.300971
>MEG_1854|Drugs|betalactams|Class_C_betalactamases|CMY,28.4071%,0.384956
>MEG_1855|Drugs|betalactams|Class_C_betalactamases|CMY,90.4425%,3.29292
>MEG_1856|Drugs|betalactams|Class_C_betalactamases|CMY,96.4602%,5.53186
>MEG_1857|Drugs|betalactams|Class_C_betalactamases|CMY,96.5487%,6.10885
>MEG_1858|Drugs|betalactams|Class_C_betalactamases|CMY,3.45133%,0.0380531
>MEG_1859|Drugs|betalactams|Class_C_betalactamases|CMY,3.27434%,0.0327434
>MEG_185|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,12.0917%,0.150104
>MEG_1860|Drugs|betalactams|Class_C_betalactamases|CMY,1.41593%,0.0141593
>MEG_1861|Drugs|betalactams|Class_C_betalactamases|CMY,13.7324%,0.173415
>MEG_1862|Drugs|betalactams|Class_C_betalactamases|CMY,92.1917%,4.92635
>MEG_1864|Drugs|betalactams|Class_C_betalactamases|CMY,11.4159%,0.116814
>MEG_1865|Drugs|betalactams|Class_C_betalactamases|CMY,13.3628%,0.152212
>MEG_1866|Drugs|betalactams|Class_C_betalactamases|CMY,10.7965%,0.126549
>MEG_1867|Drugs|betalactams|Class_C_betalactamases|CMY,11.1504%,0.111504
>MEG_1868|Drugs|betalactams|Class_C_betalactamases|CMY,87.2566%,2.33097
>MEG_1869|Drugs|betalactams|Class_C_betalactamases|CMY,46.1947%,0.628319
>MEG_186|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,32.6923%,0.34375
>MEG_1872|Drugs|betalactams|Class_C_betalactamases|CMY,13.0435%,0.131322
>MEG_1873|Drugs|betalactams|Class_C_betalactamases|CMY,53.1858%,0.899115
>MEG_1874|Drugs|betalactams|Class_C_betalactamases|CMY,15.7473%,0.158363
>MEG_1875|Drugs|betalactams|Class_C_betalactamases|CMY,10.2655%,0.102655
>MEG_1877|Drugs|betalactams|Class_C_betalactamases|CMY,1.06195%,0.0106195
>MEG_1879|Drugs|betalactams|Class_C_betalactamases|CMY,0.268336%,0.00268336
>MEG_187|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,39.2941%,0.418824
>MEG_1880|Drugs|betalactams|Class_C_betalactamases|CMY,0.353982%,0.00353982
>MEG_1881|Drugs|betalactams|Class_C_betalactamases|CMY,2.21239%,0.0221239
>MEG_1882|Drugs|betalactams|Class_C_betalactamases|CMY,22.5664%,0.280531
>MEG_1883|Drugs|betalactams|Class_C_betalactamases|CMY,3.09735%,0.0380531
>MEG_1884|Drugs|betalactams|Class_C_betalactamases|CMY,3.62832%,0.040708
>MEG_1885|Drugs|betalactams|Class_C_betalactamases|CMY,16.1062%,0.177876
>MEG_1886|Drugs|betalactams|Class_C_betalactamases|CMY,13.5398%,0.151327
>MEG_1887|Drugs|betalactams|Class_C_betalactamases|CMY,1.9469%,0.019469
>MEG_1888|Drugs|betalactams|Class_C_betalactamases|CMY,1.93662%,0.0193662
>MEG_1889|Drugs|betalactams|Class_C_betalactamases|CMY,2.47788%,0.0247788
>MEG_188|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,32.4826%,0.352668
>MEG_1890|Drugs|betalactams|Class_C_betalactamases|CMY,27.8761%,0.360177
>MEG_1891|Drugs|betalactams|Class_C_betalactamases|CMY,5.04425%,0.0504425
>MEG_1892|Drugs|betalactams|Class_C_betalactamases|CMY,2.92035%,0.0292035
>MEG_1893|Drugs|betalactams|Class_C_betalactamases|CMY,1.9469%,0.019469
>MEG_1894|Drugs|betalactams|Class_C_betalactamases|CMY,4.42478%,0.0469027
>MEG_1895|Drugs|betalactams|Class_C_betalactamases|CMY,3.00885%,0.0300885
>MEG_1896|Drugs|betalactams|Class_C_betalactamases|CMY,2.12389%,0.0212389
>MEG_1897|Drugs|betalactams|Class_C_betalactamases|CMY,1.9469%,0.019469
>MEG_1898|Drugs|betalactams|Class_C_betalactamases|CMY,1.95209%,0.0195209
>MEG_1899|Drugs|betalactams|Class_C_betalactamases|CMY,1.9469%,0.019469
>MEG_189|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,32.4706%,0.350588
>MEG_18|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME,0.874126%,0.00874126
>MEG_1900|Drugs|betalactams|Class_C_betalactamases|CMY,29.2035%,0.407965
>MEG_1901|Drugs|betalactams|Class_C_betalactamases|CMY,42.1239%,0.604425
>MEG_1902|Drugs|betalactams|Class_C_betalactamases|CMY,36.0177%,0.461947
>MEG_1903|Drugs|betalactams|Class_C_betalactamases|CMY,2.83186%,0.0336283
>MEG_1904|Drugs|betalactams|Class_C_betalactamases|CMY,32.9204%,0.423894
>MEG_1905|Drugs|betalactams|Class_C_betalactamases|CMY,9.20354%,0.10354
>MEG_1906|Drugs|betalactams|Class_C_betalactamases|CMY,8.40708%,0.0893805
>MEG_1907|Drugs|betalactams|Class_C_betalactamases|CMY,5.30973%,0.0539823
>MEG_1908|Drugs|betalactams|Class_C_betalactamases|CMY,41.9469%,0.59115
>MEG_1909|Drugs|betalactams|Class_C_betalactamases|CMY,9.20354%,0.0982301
>MEG_190|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,21.1137%,0.238979
>MEG_1910|Drugs|betalactams|Class_C_betalactamases|CMY,10.177%,0.10177
>MEG_1911|Drugs|betalactams|Class_C_betalactamases|CMY,7.87611%,0.079646
>MEG_1912|Drugs|betalactams|Class_C_betalactamases|CMY,15.6637%,0.173451
>MEG_1913|Drugs|betalactams|Class_C_betalactamases|CMY,7.25664%,0.0725664
>MEG_1914|Drugs|betalactams|Class_C_betalactamases|CMY,11.5929%,0.117699
>MEG_1915|Drugs|betalactams|Class_C_betalactamases|CMY,9.38053%,0.0946903
>MEG_1916|Drugs|betalactams|Class_C_betalactamases|CMY,12.3894%,0.132743
>MEG_1917|Drugs|betalactams|Class_C_betalactamases|CMY,2.83186%,0.0283186
>MEG_1918|Drugs|betalactams|Class_C_betalactamases|CMY,4.33628%,0.059292
>MEG_1919|Drugs|betalactams|Class_C_betalactamases|CMY,5.57522%,0.060177
>MEG_191|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.655022%,0.00655022
>MEG_1920|Drugs|betalactams|Class_C_betalactamases|CMY,8.14159%,0.0814159
>MEG_1921|Drugs|betalactams|Class_C_betalactamases|CMY,6.90583%,0.0834081
>MEG_1922|Drugs|betalactams|Class_C_betalactamases|CMY,14.9558%,0.157522
>MEG_1923|Drugs|betalactams|Class_C_betalactamases|CMY,5.75221%,0.0584071
>MEG_1924|Drugs|betalactams|Class_C_betalactamases|CMY,25.3982%,0.366372
>MEG_1925|Drugs|betalactams|Class_C_betalactamases|CMY,36.1947%,1.17699
>MEG_1926|Drugs|betalactams|Class_C_betalactamases|CMY,6.10619%,0.0610619
>MEG_1927|Drugs|betalactams|Class_C_betalactamases|CMY,3.00885%,0.0300885
>MEG_1928|Drugs|betalactams|Class_C_betalactamases|CMY,7.34513%,0.0867257
>MEG_1929|Drugs|betalactams|Class_C_betalactamases|CMY,12.0354%,0.123009
>MEG_192|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,13.1004%,0.231441
>MEG_1930|Drugs|betalactams|Class_C_betalactamases|CMY,97.8761%,7.0469
>MEG_1931|Drugs|betalactams|Class_C_betalactamases|CMY,1.68142%,0.0168142
>MEG_1932|Drugs|betalactams|Class_C_betalactamases|CMY,14.7788%,0.157522
>MEG_1933|Drugs|betalactams|Class_C_betalactamases|CMY,11.1504%,0.133628
>MEG_1934|Drugs|betalactams|Class_C_betalactamases|CMY,12.3009%,0.135398
>MEG_1935|Drugs|betalactams|Class_C_betalactamases|CMY,6.46018%,0.0654867
>MEG_1936|Drugs|betalactams|Class_C_betalactamases|CMY,3.00885%,0.0300885
>MEG_1937|Drugs|betalactams|Class_C_betalactamases|CMY,1.9469%,0.0283186
>MEG_1938|Drugs|betalactams|Class_C_betalactamases|CMY,65.5752%,3.30177
>MEG_1939|Drugs|betalactams|Class_C_betalactamases|CMY,63.0088%,2.90354
>MEG_193|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,20.9607%,0.375546
>MEG_1940|Drugs|betalactams|Class_C_betalactamases|CMY,5.04425%,0.0504425
>MEG_1941|Drugs|betalactams|Class_C_betalactamases|CMY,8.76106%,0.100885
>MEG_1942|Drugs|betalactams|Class_C_betalactamases|CMY,8.49558%,0.0911504
>MEG_1943|Drugs|betalactams|Class_C_betalactamases|CMY,8.58407%,0.100885
>MEG_1944|Drugs|betalactams|Class_C_betalactamases|CMY,8.23009%,0.0955752
>MEG_1945|Drugs|betalactams|Class_C_betalactamases|CMY,9.55752%,0.10708
>MEG_1946|Drugs|betalactams|Class_C_betalactamases|CMY,8.76106%,0.100885
>MEG_1947|Drugs|betalactams|Class_C_betalactamases|CMY,20.0353%,0.263019
>MEG_1948|Drugs|betalactams|Class_C_betalactamases|CMY,6.12245%,0.0612245
>MEG_1949|Drugs|betalactams|Class_C_betalactamases|CMY,12.0674%,0.121562
>MEG_194|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,22.3881%,0.248134
>MEG_1950|Drugs|betalactams|Class_C_betalactamases|CMY,6.28319%,0.0628319
>MEG_1951|Drugs|betalactams|Class_C_betalactamases|CMY,25.331%,0.31421
>MEG_1952|Drugs|betalactams|Class_C_betalactamases|CMY,6.37168%,0.0646018
>MEG_1953|Drugs|betalactams|Class_C_betalactamases|CMY,6.5661%,0.0665484
>MEG_1954|Drugs|betalactams|Class_C_betalactamases|CMY,10.354%,0.132743
>MEG_1955|Drugs|betalactams|Class_C_betalactamases|CMY,3.71901%,0.0371901
>MEG_1956|Drugs|betalactams|Class_C_betalactamases|CMY,6.76568%,0.0676568
>MEG_1957|Drugs|betalactams|Class_C_betalactamases|CMY,6.52893%,0.068595
>MEG_1958|Drugs|betalactams|Class_C_betalactamases|CMY,4.78548%,0.0478548
>MEG_1959|Drugs|betalactams|Class_C_betalactamases|CMY,13.8614%,0.167492
>MEG_195|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,32.5532%,0.380851
>MEG_1960|Drugs|betalactams|Class_C_betalactamases|CMY,5.02885%,0.0502885
>MEG_1961|Drugs|betalactams|Class_C_betalactamases|CMY,7.50825%,0.0841584
>MEG_1962|Drugs|betalactams|Class_C_betalactamases|CMY,10.7261%,0.14934
>MEG_1963|Drugs|betalactams|Class_C_betalactamases|CMY,8.16832%,0.119637
